Unnamed: 0,track_id,artist,song,release_date,total_weeks,peak_position,peak_streams,total_streams,release_month,release_season,first_peak_date,peak_season,language,genre,popularity,bpm,energy,danceability,loudness,valence,length,acousticness,artist_seperation,debut_position
641,31DoKPoVBMXfPcrlb44gF0,morgenshtern,пустой вокзал,2025-02-14,6,3,331819,945393,2.0,Winter,2025-02-20,Winter,Russian,Rock,65.0,94.0,65.0,66.0,-6.0,33.0,170.0,33.0,65.0,3
642,5IgjP7X4th6nMNDh4akUHb,chris brown,under the influence,2019-10-04,21,45,58091,944792,10.0,Fall,2022-09-15,Fall,English,Folk,85.0,117.0,56.0,76.0,-9.0,37.0,185.0,2.0,85.0,87
643,0rqe1Pt1EGu0VDAqPupREU,poshlaya molly,все хотят меня поцеловать,2018-01-12,20,70,63050,943639,1.0,Winter,2024-09-12,Fall,Russian,,61.0,110.0,74.0,55.0,-6.0,49.0,144.0,2.0,61.0,189
644,4qYAgZDdKIGf137Nbdw6gR,kalush,таксі,2021-09-10,31,37,50560,942321,9.0,Fall,2021-09-16,Fall,Ukrainian,Hip Hop,40.0,160.0,59.0,78.0,-6.0,39.0,200.0,32.0,40.0,37
645,6CqanEvWiRMhPKyoELrqSF,big baby tape,hoodak mp3,2023-01-27,13,3,133012,940480,1.0,Winter,2023-02-02,Winter,Russian,,50.0,144.0,76.0,91.0,-6.0,76.0,203.0,1.0,50.0,3
646,,morgenshtern,12,,18,3,155686,940176,,,2022-03-24,Spring,Russian,Hip Hop,,,,,,,,,,55
647,27F6xbUfxj5v2pAMOObmtk,to eternity,несмачний мед,2022-06-21,20,3,101313,934325,6.0,Summer,2022-06-30,Summer,Ukrainian,,42.0,130.0,45.0,82.0,-12.0,92.0,130.0,11.0,42.0,22
648,4cdyanTqTZtRehFOeHJe1h,юпи,ангел,2024-03-01,18,34,84036,934192,3.0,Spring,2024-03-14,Spring,Russian,,57.0,121.0,83.0,52.0,-4.0,64.0,150.0,4.0,57.0,51
649,5YaskwnGDZFDRipaqzbwQx,atb,your love (9pm),2021-01-15,34,59,27798,932620,1.0,Winter,2021-04-29,Spring,English,Electronic,75.0,126.0,78.0,67.0,-6.0,52.0,150.0,19.0,75.0,131
650,7p62Jtx8nlvgQXYawhzIcI,scally milano,вампир,2023-10-06,18,7,110415,931889,10.0,Fall,2023-10-12,Fall,Russian,,55.0,140.0,54.0,69.0,-8.0,57.0,113.0,13.0,55.0,7
651,3slzrpqPz7Bfe7Y6pczFyS,icegergert,casino,2024-11-01,13,29,88460,928903,11.0,Fall,2025-02-13,Winter,Russian,,64.0,90.0,65.0,70.0,-8.0,26.0,117.0,0.0,64.0,182
652,7AuYlke4foydiCbZbqS5JP,morgenshtern,красный флаг,2025-02-14,6,4,322135,927108,2.0,Winter,2025-02-20,Winter,Russian,Rock,65.0,136.0,79.0,64.0,-6.0,15.0,146.0,23.0,65.0,4
653,45OX2jjEw1l7lOFJfDP9fv,lisa,money,2021-09-10,19,10,78978,925776,9.0,Fall,2021-10-14,Fall,English,Rock,70.0,140.0,55.0,83.0,-10.0,40.0,168.0,16.0,70.0,145
654,5U6sM9kRxOJ2dXPyUT4w7l,ssshhhiiittt!,засыпай,2020-11-08,40,95,24261,924221,11.0,Fall,2022-03-03,Spring,Russian,Rock,49.0,104.0,84.0,52.0,-7.0,39.0,248.0,1.0,49.0,154
655,6N0sKA3hfMRTHawc6Tjfuw,канги,эйя,2021-04-16,28,13,44270,922305,4.0,Spring,2021-01-14,Winter,Russian,,48.0,179.0,69.0,47.0,-6.0,62.0,171.0,5.0,48.0,84
656,7aWcEiPM6OzlaRBfPhkA7P,космонавтов нет,мятой - remix 2010,2020-10-16,11,2,203008,920812,10.0,Fall,2022-01-20,Winter,Russian,Rock,38.0,128.0,75.0,69.0,-8.0,66.0,185.0,0.0,38.0,16
657,3lihRqGfICVkJtkpUoRwfL,anna asti,царица,2023-09-29,20,50,61350,919912,9.0,Fall,2023-11-02,Fall,Russian,Pop,58.0,116.0,81.0,73.0,-6.0,51.0,215.0,11.0,58.0,123
658,57rD7XtoxxJm229FITm556,big baby tape,errday,2020-09-03,34,4,54244,908509,9.0,Fall,2020-09-10,Fall,Russian,Hip Hop,39.0,94.0,67.0,93.0,-5.0,72.0,158.0,9.0,39.0,4
659,4gT7qs2RlsrY3bzwtmdHDw,slava marlow,camry 3.5,2021-06-24,16,1,158127,905643,6.0,Summer,2021-07-01,Summer,Russian,Hip Hop,40.0,96.0,49.0,55.0,-7.0,33.0,112.0,1.0,40.0,1
660,5Be4Iw2PPQ1fxYIVZakRhM,krbk,в загородном доме,2023-05-10,20,116,44230,904939,5.0,Spring,2023-05-18,Spring,Russian,,50.0,86.0,67.0,81.0,-7.0,63.0,100.0,73.0,50.0,116
661,5kz9d0Cxx7RK8PjRLlWnAt,max korzh,2 типа людей,2019-08-22,45,24,28738,904455,8.0,Summer,2020-08-13,Summer,Russian,Electronic,55.0,84.0,57.0,50.0,-7.0,18.0,256.0,39.0,55.0,48
662,5DIprzXMd8Ot7RSVe50qfq,toxi$,хайегохо,2023-07-07,17,26,75836,903885,7.0,Summer,2023-08-03,Summer,Russian,Jazz,46.0,140.0,59.0,59.0,-8.0,31.0,97.0,4.0,46.0,45
663,4qTNag73xHeQLFF5fEJWUQ,uncleflexxx,camry 3.5,2021-01-01,22,2,74679,898194,1.0,Winter,2021-01-21,Winter,Russian,,40.0,100.0,40.0,94.0,-9.0,14.0,192.0,14.0,40.0,10
664,52eIcoLUM25zbQupAZYoFh,21 savage,redrum,2024-01-12,14,22,87668,894652,1.0,Winter,2024-01-25,Winter,English,Hip Hop,84.0,172.0,73.0,63.0,-9.0,24.0,271.0,1.0,84.0,25
665,3WIWqQMBUBQgmJERv3xTMV,uniqe,кисти,2022-12-09,18,43,72615,894103,12.0,Winter,2024-02-15,Winter,Russian,,52.0,120.0,64.0,78.0,-6.0,77.0,172.0,1.0,52.0,92
666,3meho4X1B1NR6IBzzGbmPV,big baby tape,like a g6,2022-12-16,14,6,114570,891444,12.0,Winter,2022-12-22,Winter,Russian,Hip Hop,46.0,122.0,83.0,62.0,-4.0,85.0,174.0,3.0,46.0,6
667,2hE7WiiFtkTGnr14dz3Udh,big baby tape,ladidadida,2021-10-22,11,10,263362,886404,10.0,Fall,2021-10-28,Fall,Russian,Hip Hop,41.0,105.0,57.0,93.0,-6.0,16.0,121.0,1.0,41.0,10
668,6LNfmj0I41Q9b1ePvZldeX,sasha norova,ау ау,2025-01-24,9,6,142771,885510,1.0,Winter,2025-02-13,Winter,Ukrainian,,58.0,180.0,61.0,58.0,-7.0,82.0,133.0,37.0,58.0,53
669,0nukg1QtwhP7jBbmeFKoiT,cupsize,ты любишь танцевать,2023-09-29,21,97,45001,883330,9.0,Fall,2023-10-05,Fall,Russian,,58.0,114.0,87.0,71.0,-5.0,83.0,145.0,1.0,58.0,97
670,3ct9PjR6dY9YR2J7ZkHqCV,og buda,сайфер,2024-10-11,24,30,48886,883219,10.0,Fall,2021-08-12,Summer,Russian,Hip Hop,45.0,85.0,84.0,55.0,-5.0,47.0,159.0,2.0,45.0,53
671,5RBOcBpJXaNnHCGViJmYhh,mareux,the perfect girl,2021-12-08,26,79,38570,881288,12.0,Winter,2022-12-15,Winter,English,Electronic,77.0,129.0,89.0,49.0,-6.0,26.0,194.0,0.0,77.0,194
672,18asYwWugKjjsihZ0YvRxO,tiësto,the motto,2021-11-04,30,100,43060,881248,11.0,Fall,2022-02-17,Winter,English,Electronic,75.0,118.0,76.0,75.0,-5.0,46.0,165.0,3.0,75.0,137
673,2XPtqUS1Apx1ln320umKDn,big baby tape,errbody sleeping,2021-10-22,12,13,233018,876606,10.0,Fall,2021-10-28,Fall,Russian,Hip Hop,40.0,100.0,51.0,96.0,-8.0,50.0,164.0,1.0,40.0,13
674,0Y5v9NeTZdPbPDMdXYDWdo,slava marlow,злой,2020-10-23,23,4,119244,874704,10.0,Fall,2020-10-29,Fall,Russian,Hip Hop,37.0,103.0,54.0,86.0,-7.0,55.0,158.0,1.0,37.0,4
675,658QJ4p8WcbT3O7iWLpO1D,kaito shoma,scary garry,2021-01-04,31,104,23081,871067,1.0,Winter,2022-03-03,Spring,English,Hip Hop,61.0,154.0,97.0,81.0,-2.0,6.0,100.0,70.0,61.0,175
676,1NE7dhyWbJdWNvGv8u38de,big baby tape,andrew story,2021-10-22,11,11,256432,869956,10.0,Fall,2021-10-28,Fall,Russian,Rock,42.0,150.0,53.0,83.0,-6.0,61.0,192.0,48.0,42.0,11
677,0QfXH1HCcHst7uxU1gFyqG,instasamka,rarara,2022-06-23,18,14,76043,869800,6.0,Summer,2022-07-21,Summer,Russian,Electronic,24.0,142.0,68.0,90.0,-7.0,60.0,123.0,0.0,24.0,48
678,5NlUfFPL2z3RWAXy8NcRs8,big baby tape,gimme the loot,2018-11-16,49,51,4688,868527,11.0,Fall,2020-07-16,Summer,Russian,Hip Hop,53.0,163.0,76.0,71.0,-5.0,66.0,140.0,1.0,53.0,51
679,2t33vDAERvsbqTLQuphuwA,lovv66,май май,2023-03-24,14,16,87699,868392,3.0,Spring,2023-04-20,Spring,Russian,,56.0,140.0,65.0,58.0,-6.0,64.0,110.0,5.0,56.0,125
680,33OCMBzyKH1hOz6QikVZbx,sqwore,холодное оружие,2021-05-25,25,64,50726,867797,5.0,Spring,2022-01-27,Winter,Russian,,44.0,155.0,69.0,72.0,-6.0,71.0,134.0,11.0,44.0,173
681,2YZ7CJV3Q1OGh7ZL9PYWcP,ogryzek,glory,2024-05-24,17,70,61535,865540,5.0,Spring,2024-08-15,Summer,,,81.0,171.0,77.0,33.0,-7.0,9.0,150.0,0.0,81.0,177
682,6ArK3RtQGmvDV63sUnPHRN,lil peep,your favorite dress,2017-02-07,22,69,52001,863390,2.0,Winter,2023-10-26,Fall,English,Hip Hop,74.0,130.0,63.0,49.0,-8.0,10.0,177.0,8.0,74.0,189
683,6eUCpDWIGan8lI9nRTf5T5,max barskih,bestseller,2021-03-19,26,28,44485,862950,3.0,Spring,2021-03-25,Spring,English,Electronic,42.0,118.0,89.0,68.0,-6.0,21.0,223.0,5.0,42.0,28
684,7pimTwSxwlq3OeG8ARZqEK,soda luv,go! смув,2020-11-06,28,15,48607,862124,11.0,Fall,2021-04-01,Spring,Russian,Hip Hop,38.0,166.0,38.0,76.0,-13.0,20.0,150.0,22.0,38.0,150
685,7F25roCtYi55JouckaayPC,lady gaga,judas,2011-05-23,21,97,50250,862006,5.0,Spring,2025-02-20,Winter,English,Electronic,81.0,131.0,93.0,66.0,-4.0,53.0,249.0,0.0,81.0,195
686,0WyDLl5o7HoOwz7Ryl7QWc,jerry heil,губи у губах,2024-08-02,13,19,103557,861054,8.0,Summer,2024-08-15,Summer,Ukrainian,,47.0,130.0,72.0,89.0,-6.0,55.0,159.0,30.0,47.0,22
687,2CyGcy1HPxcFfmeUxKnAoe,egor kreed,pussy boy,2021-07-15,15,1,145245,859111,7.0,Summer,2021-07-22,Summer,Russian,Hip Hop,48.0,128.0,67.0,89.0,-7.0,79.0,134.0,24.0,48.0,1
688,,zapomni,я всё решу (intro),,19,9,130495,858164,,,2022-01-27,Winter,Russian,,,,,,,,,,,42
689,6qZra71fzsZOgmCPwzBKLt,face,vlone,2017-01-13,25,63,35693,856314,1.0,Winter,2022-04-07,Spring,Russian,Hip Hop,56.0,150.0,74.0,80.0,-6.0,93.0,143.0,37.0,56.0,173
690,1llPAwXXqcuBGvd1WtFsot,wellboy,nozzy bossy,2022-02-11,28,56,57681,856289,2.0,Winter,2022-02-17,Winter,Ukrainian,Pop,31.0,95.0,76.0,78.0,-5.0,78.0,162.0,2.0,31.0,56
691,13Rl0xAONgI3k7KDcCDh0j,kizaru,block baby,2020-11-13,31,5,105984,854469,11.0,Fall,2020-11-19,Fall,Russian,Hip Hop,48.0,120.0,65.0,71.0,-6.0,48.0,209.0,43.0,48.0,5
692,2ig9i7fHMdqXQREpMlO9y7,jamik,франция,2021-03-22,23,5,69926,852136,3.0,Spring,2021-04-01,Spring,Russian,,41.0,120.0,52.0,88.0,-9.0,38.0,124.0,7.0,41.0,31
693,4ZtFanR9U6ndgddUvNcjcG,olivia rodrigo,good 4 u,2021-05-21,21,31,51903,851847,5.0,Spring,2021-06-17,Summer,English,Pop,84.0,167.0,66.0,56.0,-5.0,69.0,178.0,34.0,84.0,56
694,0T3Hw3kPj9T2E4UoaSXmfn,lady gaga,disease,2025-03-07,15,27,83339,851411,3.0,Spring,2024-11-07,Fall,English,Electronic,82.0,101.0,93.0,55.0,-3.0,41.0,230.0,4.0,82.0,33
695,2YSzYUF3jWqb9YP9VXmpjE,drake,idgaf,2023-10-06,16,10,102074,846851,10.0,Fall,2023-10-19,Fall,English,Hip Hop,77.0,137.0,67.0,67.0,-9.0,14.0,260.0,5.0,77.0,15
696,7hbboWjqI5qX0lkwrnW6Qy,100лиця,троянди,2023-01-17,23,58,49995,844301,1.0,Winter,2023-02-09,Winter,Ukrainian,,43.0,136.0,41.0,76.0,-9.0,31.0,160.0,57.0,43.0,195
697,1KuT6HbB5WKlesMuWWNeCv,skryptonite,привычка,2020-01-28,45,54,21031,844028,1.0,Winter,2020-10-22,Fall,Russian,,50.0,84.0,64.0,70.0,-8.0,66.0,196.0,19.0,50.0,95
698,4FyesJzVpA39hbYvcseO2d,lil uzi vert,just wanna rock,2022-10-17,22,67,50567,842780,10.0,Fall,2023-02-16,Winter,English,Electronic,73.0,150.0,55.0,49.0,-8.0,4.0,124.0,7.0,73.0,127
699,4kQGs4J1mZpf3HC2BhNB8o,10age,зоопарк,2021-09-17,21,23,61940,841124,9.0,Fall,2021-09-30,Fall,Russian,,49.0,128.0,75.0,74.0,-8.0,52.0,180.0,24.0,49.0,40
700,5lhcLERTkDdEqUOAEUaAhb,scally milano,большие бабки,2022-05-06,23,57,48147,837093,5.0,Spring,2022-09-08,Fall,Russian,Hip Hop,52.0,92.0,66.0,73.0,-6.0,28.0,141.0,6.0,52.0,63
701,476dvxGAAmX276frToEqcy,exile,mimimamamu,2023-05-26,14,13,106219,836978,5.0,Spring,2023-06-08,Summer,Russian,Other,55.0,135.0,73.0,67.0,-6.0,36.0,185.0,1.0,55.0,32
702,6Uj1ctrBOjOas8xZXGqKk4,doja cat,woman,2021-06-25,24,38,46234,836874,6.0,Summer,2021-09-02,Fall,English,Hip Hop,84.0,108.0,76.0,82.0,-4.0,88.0,173.0,9.0,84.0,107
703,4bt7RdJMUicjOED9A5Div1,uniqe,гламур,2024-06-21,10,9,126149,835529,6.0,Summer,2024-07-11,Summer,Russian,Hip Hop,71.0,107.0,52.0,74.0,-6.0,13.0,188.0,27.0,71.0,21
704,0xS08Lk8uNc84YCx1cJtHV,полка,pose,2024-12-06,13,22,96401,834731,12.0,Winter,2025-01-02,Winter,Russian,,59.0,97.0,18.0,87.0,-11.0,29.0,90.0,16.0,59.0,72
705,3H7ihDc1dqLriiWXwsc2po,topic,breaking me,2019-12-19,36,9,37701,829416,12.0,Winter,2020-07-30,Summer,English,Electronic,74.0,122.0,72.0,79.0,-6.0,66.0,167.0,22.0,74.0,11
706,63Pi2NAx5yCgeLhCTOrEou,imogen heap,headlock,,15,40,73995,829225,,,2025-02-27,Winter,English,Electronic,89.0,120.0,37.0,81.0,-11.0,79.0,215.0,79.0,89.0,168
707,0cwyO6cv3du1bYdqmThzr9,uglystephan,skamming shit,2020-12-25,24,17,52368,825180,12.0,Winter,2021-03-25,Spring,Russian,,44.0,123.0,66.0,86.0,-7.0,42.0,100.0,12.0,44.0,115
708,2vXSHAPCNpWZ7DNFDkEDMz,cleffy,meet you at the graveyard,2023-10-06,12,8,109122,823998,10.0,Fall,2024-01-11,Winter,English,,75.0,145.0,39.0,60.0,-12.0,16.0,172.0,57.0,75.0,8
709,7xIlDDAM1RpASn4o16S2F3,мюслі ua,добрий день everybody,2022-07-04,21,44,54817,823541,7.0,Summer,2022-09-01,Fall,Ukrainian,,35.0,120.0,76.0,86.0,-5.0,57.0,157.0,4.0,35.0,100
710,6l1Ot8lsZj5lzIxWjYHgUh,soda luv,блэсс гад,2019-12-20,27,27,39627,823340,12.0,Winter,2021-03-11,Spring,Russian,,42.0,61.0,63.0,60.0,-6.0,74.0,151.0,10.0,42.0,102
711,2RsAajgo0g7bMCHxwH3Sk0,nirvana,come as you are - remastered,1991-09-26,21,135,42140,818719,9.0,Fall,2025-03-27,Spring,English,Rock,83.0,117.0,91.0,50.0,-5.0,72.0,302.0,0.0,85.0,190
712,0G17UriYHMjXnZE2OJJSMR,xantesha,sunrise (slowed + reverb),2022-06-10,26,84,40196,818561,6.0,Summer,2022-10-13,Fall,,,66.0,120.0,93.0,74.0,-8.0,26.0,139.0,6.0,66.0,148
713,1FgvQSfXdzqlY3S24fNVX5,yungmeechy,belt double g,2024-10-05,17,72,57111,816828,10.0,Fall,2024-11-14,Fall,Russian,,54.0,158.0,63.0,82.0,-6.0,59.0,99.0,9.0,54.0,142
714,5DeaUQWxyUxRC9dRFWV1g1,lizer,между нами,2019-04-19,47,85,17132,816467,4.0,Spring,2020-10-22,Fall,Russian,Hip Hop,57.0,126.0,48.0,74.0,-9.0,34.0,256.0,57.0,58.0,134
715,63tLykrWEz9LzOCBeYKFhS,dorofeeva,на самоті,2023-10-05,18,63,55027,816320,10.0,Fall,2023-11-02,Fall,Ukrainian,Electronic,41.0,122.0,77.0,88.0,-7.0,22.0,131.0,1.0,41.0,71
716,25MzUGleMnmyoeTNRZ8QF1,dj anxvar,vapo no setor,2024-08-13,16,61,60475,815389,8.0,Summer,2024-10-31,Fall,Portuguese,,78.0,130.0,70.0,97.0,-5.0,97.0,68.0,25.0,78.0,146
717,1ypwNj8eK2qAMDEs4EiIIX,oliver tree,miss you,2023-09-29,20,50,51358,813480,9.0,Fall,2022-11-17,Fall,English,Electronic,75.0,145.0,74.0,59.0,-7.0,20.0,206.0,1.0,75.0,154
718,2g64mCME99fw9uVusSgKbG,cmh,стикер,2020-12-11,28,60,39270,811900,12.0,Winter,2021-07-29,Summer,Russian,Electronic,51.0,172.0,89.0,58.0,-7.0,66.0,133.0,0.0,51.0,187
719,6DgMeRnBuIOTThNWWeuNFP,the hardkiss,кобра,2020-08-27,40,20,30167,811220,8.0,Summer,2020-09-03,Fall,Ukrainian,Electronic,39.0,95.0,78.0,65.0,-5.0,41.0,220.0,2.0,39.0,20
720,7I4ibsZgwuf46g0xHuTC8s,bones,hdmi,2014-12-02,32,128,26269,810480,12.0,Winter,2022-04-14,Spring,English,Hip Hop,72.0,125.0,29.0,71.0,-16.0,12.0,139.0,69.0,72.0,165
721,2z71jdeVcC782NgsYZ6N8q,black sabbath,paranoid - 2012 - remaster,1970-09-18,21,140,40100,810328,9.0,Fall,2023-11-02,Fall,,Rock,64.0,163.0,65.0,42.0,-12.0,41.0,167.0,0.0,64.0,140
722,15epnOVXX9PRB7A6z3YtZV,big baby tape,trap luv,2019-11-06,39,30,24682,809651,11.0,Fall,2020-08-27,Summer,Russian,Hip Hop,46.0,166.0,69.0,70.0,-8.0,23.0,136.0,25.0,46.0,71
723,1vYXt7VSjH9JIM5oRRo7vA,dua lipa,dance the night (from barbie the album),2023-05-25,15,26,72125,805774,5.0,Spring,2023-08-10,Summer,,Electronic,84.0,110.0,85.0,67.0,-5.0,78.0,177.0,2.0,84.0,43
724,1C0UmBm1nyXdjiek3nQKAz,morgenshtern,nominalo,2021-05-27,20,11,118266,805536,5.0,Spring,2021-06-03,Summer,Russian,Hip Hop,47.0,135.0,53.0,83.0,-6.0,66.0,132.0,20.0,47.0,11
725,7uDUb37h7Xdhza1eWMkoJv,chase atlantic,friends,2015-02-21,20,143,42913,804988,2.0,Winter,2025-02-06,Winter,English,Rock,85.0,107.0,61.0,33.0,-6.0,8.0,230.0,1.0,85.0,197
726,5Y4OwloGr9QSxZLZ5DXGte,say3am,broken trust,2023-09-08,19,38,65742,804342,9.0,Fall,2023-10-05,Fall,English,Electronic,59.0,126.0,75.0,56.0,-6.0,22.0,124.0,0.0,59.0,125
727,65YPiyiBBGQgqjiSG8jkvM,msht,oneshot,2023-06-08,18,34,68024,801451,6.0,Summer,2023-06-15,Summer,English,,62.0,113.0,100.0,58.0,-3.0,4.0,153.0,0.0,62.0,34
728,7GBN1M5T3wF901JTiIDxwb,ivoxygen,internet love,2023-10-27,15,56,62621,799406,10.0,Fall,2024-08-29,Summer,English,,58.0,134.0,29.0,68.0,-15.0,25.0,133.0,54.0,58.0,56
729,2L0hQycthHrCGS9XenZnaM,korol i shut,лесник,1997-01-01,19,68,52231,796855,1.0,Winter,2023-03-23,Spring,Russian,Rock,56.0,170.0,78.0,37.0,-11.0,56.0,192.0,2.0,56.0,192
730,1lS2qOUk6GA20XvjjrWc25,ariis,manda bala,2023-12-08,15,45,66475,794531,12.0,Winter,2023-12-28,Winter,Indonesian,,71.0,129.0,88.0,69.0,1.0,31.0,100.0,15.0,71.0,86
731,155yInH5aDNEI1MkcX6NNk,tvorchi,heart of steel - eurovision version,2023-03-09,11,6,190997,791101,3.0,Spring,2023-05-18,Spring,English,Electronic,45.0,78.0,52.0,53.0,-8.0,34.0,158.0,1.0,45.0,159
732,6jdwbcH788txYS6Doy1F1j,1nonly,step back!,2022-09-02,23,118,41620,789490,9.0,Fall,2023-03-30,Spring,English,Hip Hop,70.0,128.0,89.0,78.0,-6.0,44.0,151.0,19.0,70.0,163
733,0OO0cxW5gSaL1EggeW1Bj0,jerry heil,подоляночка (get up),2024-05-11,11,13,137163,788227,5.0,Spring,2024-05-23,Spring,English,Pop,47.0,145.0,80.0,66.0,-6.0,58.0,179.0,4.0,47.0,197
734,0nbXyq5TXYPCO7pr3N8S4I,roddy ricch,the box,2019-12-06,44,32,5705,788155,12.0,Winter,2020-07-16,Summer,English,Hip Hop,83.0,117.0,59.0,90.0,-7.0,64.0,197.0,10.0,83.0,32
735,3x07zKO2T4OcRq0AjE2Oac,morgenshtern,olala,2021-05-27,16,6,136141,787070,5.0,Spring,2021-06-03,Summer,Russian,Hip Hop,46.0,108.0,50.0,92.0,-6.0,69.0,142.0,16.0,46.0,6
736,2WkT0lmuzAzxwrvUuSkvQ0,unki,дерьмо,2023-07-14,14,36,75835,786600,7.0,Summer,2024-02-08,Winter,Russian,Hip Hop,48.0,190.0,69.0,57.0,-7.0,62.0,91.0,1.0,48.0,156
737,5MR4WYVpjpvjjpsjRwdwxJ,melovin,обиратиму себе,2024-09-27,11,12,106223,786594,9.0,Fall,2024-10-17,Fall,Ukrainian,,48.0,118.0,68.0,66.0,-6.0,41.0,193.0,34.0,48.0,19
738,2xLMifQCjDGFmkHkpNLD9h,travis scott,sicko mode,2018-08-03,45,22,6967,785540,8.0,Summer,2020-07-16,Summer,English,Electronic,84.0,155.0,73.0,83.0,-4.0,45.0,313.0,1.0,84.0,22
739,6HcAUWr330W0orUBjEkFB5,lotor,блядская натура,2014-03-07,18,107,53044,783983,3.0,Spring,2024-05-30,Spring,Russian,,50.0,148.0,63.0,71.0,-6.0,62.0,225.0,55.0,50.0,107
740,09keT5ocFhEd5W5HidiUNq,stray kids,chk chk boom,2024-07-19,10,4,155348,783383,7.0,Summer,2024-07-25,Summer,English,Pop,81.0,102.0,74.0,93.0,-3.0,84.0,148.0,17.0,81.0,4
741,7HMz8o0m7ASQ3ImFPfhWTY,måneskin,coraline,2021-03-19,16,9,92774,782357,3.0,Spring,2021-06-10,Summer,Italian,Rock,71.0,162.0,68.0,36.0,-5.0,32.0,300.0,3.0,71.0,34
742,0M955bMOoilikPXwKLYpoi,three days grace,i hate everything about you,2003-04-19,19,115,45233,782327,4.0,Spring,2025-03-27,Spring,English,Rock,81.0,89.0,83.0,50.0,-5.0,45.0,231.0,0.0,81.0,179
743,6zFMeegAMYQo0mt8rXtrli,lil nas x,holiday,2020-11-13,33,28,30733,781164,11.0,Fall,2020-12-10,Winter,English,Hip Hop,67.0,152.0,51.0,81.0,-7.0,84.0,155.0,12.0,67.0,74
744,5sJt5rmSaKTQyAymKx6e1W,dsprite,погоди,2021-11-24,20,24,72925,781050,11.0,Fall,2021-12-02,Winter,Russian,,42.0,164.0,57.0,64.0,-11.0,71.0,113.0,17.0,42.0,24
745,7mCemRaeeezaB97MPPkhfG,balkon,відьми,2022-12-15,18,37,54801,779810,12.0,Winter,2022-12-22,Winter,Ukrainian,,43.0,154.0,54.0,53.0,-7.0,21.0,201.0,59.0,43.0,37
746,3RlfkOE0lXMec08I6CaakR,lxngvx,yummi,2023-10-02,18,71,51446,779457,10.0,Fall,2023-10-26,Fall,Portuguese,,65.0,130.0,75.0,68.0,-3.0,33.0,96.0,48.0,65.0,138
747,0RYHqnmtNRfbYxP6Dn8Vse,siouxxie sixxsta,masquerade,2021-11-11,17,13,71180,777986,11.0,Fall,2021-10-21,Fall,English,Hip Hop,68.0,161.0,79.0,61.0,-6.0,61.0,145.0,0.0,68.0,14
748,6xLkqDnjFwuMYBG243knGs,skofka,береза стара,2021-09-24,23,93,44675,776061,9.0,Fall,2023-03-09,Spring,Ukrainian,,39.0,105.0,58.0,75.0,-9.0,37.0,130.0,40.0,39.0,127
749,5TswDbxMnxptgFTf6ZxvXQ,baby lasagna,rim tim tagi dim,2024-01-12,7,7,221007,774843,1.0,Winter,2024-05-16,Spring,English,Rock,63.0,128.0,87.0,59.0,-7.0,58.0,179.0,0.0,63.0,7
750,2FAZskT9yRjp2Oow9szJD8,chrystal,the days - notion remix,2024-11-08,12,19,92437,770927,11.0,Fall,2025-01-30,Winter,English,Electronic,90.0,138.0,84.0,62.0,-5.0,24.0,233.0,1.0,90.0,86
751,6gBFPUFcJLzWGx4lenP6h2,travis scott,goosebumps,2016-09-16,45,29,6062,770430,9.0,Fall,2020-07-16,Summer,English,Hip Hop,87.0,130.0,73.0,84.0,-3.0,43.0,244.0,8.0,87.0,29
752,3rzmAXXnpqnPRCNk9exawQ,папин олимпос,тёмно-оранжевый закат,2019-03-22,27,97,33688,767948,3.0,Spring,2021-09-23,Fall,Russian,,52.0,145.0,58.0,70.0,-8.0,63.0,149.0,33.0,52.0,164
753,0F7pTAMyTJFdvveeQ1GfVL,bula,тлеет,2020-10-20,27,4,71616,762723,10.0,Fall,2020-11-12,Fall,Russian,,54.0,158.0,45.0,82.0,-7.0,44.0,151.0,7.0,54.0,6
754,059YaYSppRHOPojr4Rejdn,morgenshtern,sheikh,2022-10-21,12,1,173074,761621,10.0,Fall,2022-10-27,Fall,Russian,Hip Hop,45.0,142.0,53.0,76.0,-7.0,19.0,130.0,31.0,45.0,1
755,0kdqcbwei4MDWFEX5f33yG,creepy nuts,bling-bang-bang-born,2024-01-07,11,3,140075,758013,1.0,Winter,2024-01-18,Winter,Japanese,Hip Hop,78.0,157.0,82.0,85.0,-7.0,75.0,168.0,8.0,78.0,150
756,2hZcfgWVxNZ7Q8xVn6xo70,friendly thug 52 ngg,dreamkeeperc,2021-11-26,16,84,51544,757148,11.0,Fall,2025-03-06,Spring,Russian,,60.0,132.0,60.0,80.0,-9.0,39.0,133.0,57.0,60.0,188
757,16NGHIeBR9Dxx0xKe0vByC,max barskih,буде весна,2022-03-09,25,59,36049,756552,3.0,Spring,2022-04-14,Spring,Ukrainian,,39.0,95.0,29.0,71.0,-8.0,20.0,99.0,91.0,39.0,103
758,6g2r8GK0vQz2xHBeMeBJth,morgenshtern,pablo,2021-05-20,14,3,163311,755656,5.0,Spring,2021-05-27,Spring,Russian,Hip Hop,44.0,134.0,51.0,95.0,-3.0,54.0,113.0,25.0,44.0,3
759,3pcTzFLcuBnoLRnkYgtMtr,kizaru,narcos,2020-11-13,29,7,54582,754363,11.0,Fall,2020-08-06,Summer,Russian,Hip Hop,39.0,126.0,45.0,80.0,-10.0,23.0,170.0,5.0,39.0,7
