artist,song,date,ua_position,ua_streams
DJ SMASH,Новая волна,2021/06/17,74,32074
DJ SMASH,Новая волна,2021/06/24,89,26690
DJ SMASH,Новая волна,2021/07/01,98,25445
DJ SMASH,Новая волна,2021/07/08,134,22787
DJ SMASH,Новая волна,2021/07/15,143,22357
DJ SMASH,Новая волна,2021/07/22,168,21498
MORGENSHTERN,ПОЧЕМУ?,2022/01/20,4,161402
MORGENSHTERN,ПОЧЕМУ?,2022/01/27,15,115109
MORGENSHTERN,ПОЧЕМУ?,2022/02/03,24,86499
MORGENSHTERN,ПОЧЕМУ?,2022/02/10,28,72919
MORGENSHTERN,ПОЧЕМУ?,2022/02/17,47,62448
MORGENSHTERN,ПОЧЕМУ?,2022/02/24,68,49153
MORGENSHTERN,ПОЧЕМУ?,2022/03/03,70,28012
MORGENSHTERN,ПОЧЕМУ?,2022/03/10,98,27775
MORGENSHTERN,ПОЧЕМУ?,2022/03/17,76,30884
MORGENSHTERN,ПОЧЕМУ?,2022/03/24,102,28430
MORGENSHTERN,ПОЧЕМУ?,2022/03/31,122,25342
MORGENSHTERN,ПОЧЕМУ?,2022/04/07,174,22464
MORGENSHTERN,ПОЧЕМУ?,2022/04/14,168,23628
Joost,Europapa,2024/05/16,15,131651
Joost,Europapa,2024/05/23,12,146149
Joost,Europapa,2024/05/30,19,109357
Joost,Europapa,2024/06/06,42,83724
Joost,Europapa,2024/06/13,50,77541
Joost,Europapa,2024/06/20,69,60283
Joost,Europapa,2024/06/27,101,48505
Joost,Europapa,2024/07/04,162,39545
Joost,Europapa,2024/07/11,200,35830
TOKYOPHILE,Montagem Lunar Celestia 1.0 (SLOWED),2024/11/14,194,39258
TOKYOPHILE,Montagem Lunar Celestia 1.0 (SLOWED),2024/11/21,165,41931
TOKYOPHILE,Montagem Lunar Celestia 1.0 (SLOWED),2024/11/28,162,42413
TOKYOPHILE,Montagem Lunar Celestia 1.0 (SLOWED),2024/12/05,83,53364
TOKYOPHILE,Montagem Lunar Celestia 1.0 (SLOWED),2024/12/12,64,63556
TOKYOPHILE,Montagem Lunar Celestia 1.0 (SLOWED),2024/12/19,61,63407
TOKYOPHILE,Montagem Lunar Celestia 1.0 (SLOWED),2024/12/26,76,58993
TOKYOPHILE,Montagem Lunar Celestia 1.0 (SLOWED),2025/01/02,86,54063
TOKYOPHILE,Montagem Lunar Celestia 1.0 (SLOWED),2025/01/09,88,49657
TOKYOPHILE,Montagem Lunar Celestia 1.0 (SLOWED),2025/01/16,90,50201
TOKYOPHILE,Montagem Lunar Celestia 1.0 (SLOWED),2025/01/23,97,50186
TOKYOPHILE,Montagem Lunar Celestia 1.0 (SLOWED),2025/01/30,118,45348
TOKYOPHILE,Montagem Lunar Celestia 1.0 (SLOWED),2025/02/06,151,42178
TOKYOPHILE,Montagem Lunar Celestia 1.0 (SLOWED),2025/02/13,177,39691
TOKYOPHILE,Montagem Lunar Celestia 1.0 (SLOWED),2025/02/20,197,37460
FACE,Рэйман,2020/12/17,179,13471
FACE,Рэйман,2020/12/24,17,37077
FACE,Рэйман,2020/12/31,20,40793
FACE,Рэйман,2021/01/07,22,33715
FACE,Рэйман,2021/01/14,19,37933
FACE,Рэйман,2021/01/21,22,35789
FACE,Рэйман,2021/01/28,28,32733
FACE,Рэйман,2021/02/04,32,32286
FACE,Рэйман,2021/02/11,39,31119
FACE,Рэйман,2021/02/18,48,28697
FACE,Рэйман,2021/02/25,57,27878
FACE,Рэйман,2021/03/04,34,35527
FACE,Рэйман,2021/03/11,37,33036
FACE,Рэйман,2021/03/18,55,29573
FACE,Рэйман,2021/03/25,72,27593
FACE,Рэйман,2021/04/01,80,25903
FACE,Рэйман,2021/04/08,89,24899
FACE,Рэйман,2021/04/15,108,22553
FACE,Рэйман,2021/04/22,121,21046
FACE,Рэйман,2021/04/29,126,20233
FACE,Рэйман,2021/05/06,145,19230
FACE,Рэйман,2021/05/13,153,18812
FACE,Рэйман,2021/05/20,154,19189
FACE,Рэйман,2022/04/07,169,22828
FACE,Рэйман,2022/04/14,181,22781
FACE,Рэйман,2025/02/27,200,36986
kizaru,Honey's Kettle,2020/07/16,26,6625
kizaru,Honey's Kettle,2020/07/23,23,34339
kizaru,Honey's Kettle,2020/07/30,22,29447
kizaru,Honey's Kettle,2020/08/06,24,29033
kizaru,Honey's Kettle,2020/08/13,32,25848
kizaru,Honey's Kettle,2020/08/20,32,24348
kizaru,Honey's Kettle,2020/08/27,34,22812
kizaru,Honey's Kettle,2020/09/03,38,21407
kizaru,Honey's Kettle,2020/09/10,44,21643
kizaru,Honey's Kettle,2020/09/17,48,21678
kizaru,Honey's Kettle,2020/09/24,51,21491
kizaru,Honey's Kettle,2020/10/01,59,20734
kizaru,Honey's Kettle,2020/10/08,60,20741
kizaru,Honey's Kettle,2020/10/15,50,21936
kizaru,Honey's Kettle,2020/10/22,49,22545
kizaru,Honey's Kettle,2020/10/29,62,21860
kizaru,Honey's Kettle,2020/11/05,78,19099
kizaru,Honey's Kettle,2020/11/12,52,22364
kizaru,Honey's Kettle,2020/11/19,15,58553
kizaru,Honey's Kettle,2020/11/26,36,32390
kizaru,Honey's Kettle,2020/12/03,47,25252
kizaru,Honey's Kettle,2020/12/10,59,22828
kizaru,Honey's Kettle,2020/12/17,82,19823
kizaru,Honey's Kettle,2020/12/24,97,20032
kizaru,Honey's Kettle,2020/12/31,126,17877
kizaru,Honey's Kettle,2021/01/07,122,15880
kizaru,Honey's Kettle,2021/01/14,126,16653
kizaru,Honey's Kettle,2021/01/21,130,16603
kizaru,Honey's Kettle,2021/01/28,150,15591
kizaru,Honey's Kettle,2021/02/04,171,15241
kizaru,Honey's Kettle,2021/02/11,166,15799
kizaru,Honey's Kettle,2021/02/18,176,15398
kizaru,Honey's Kettle,2021/02/25,196,15189
LIL KRYSTALLL,Я БУДУ,2022/10/27,6,125576
LIL KRYSTALLL,Я БУДУ,2022/11/03,14,85064
LIL KRYSTALLL,Я БУДУ,2022/11/10,12,90110
LIL KRYSTALLL,Я БУДУ,2022/11/17,31,63049
LIL KRYSTALLL,Я БУДУ,2022/11/24,61,46424
LIL KRYSTALLL,Я БУДУ,2022/12/01,61,44054
LIL KRYSTALLL,Я БУДУ,2022/12/08,90,36493
LIL KRYSTALLL,Я БУДУ,2022/12/15,96,36491
LIL KRYSTALLL,Я БУДУ,2022/12/22,115,34531
LIL KRYSTALLL,Я БУДУ,2022/12/29,117,37719
LIL KRYSTALLL,Я БУДУ,2023/01/05,155,34674
LIL KRYSTALLL,Я БУДУ,2023/01/12,168,30727
LIL KRYSTALLL,Я БУДУ,2023/01/26,165,30991
LIL KRYSTALLL,Я БУДУ,2023/02/16,180,34133
TRASHXRL,Sequência da Dz7,2023/06/29,149,38739
TRASHXRL,Sequência da Dz7,2023/07/06,155,37591
TRASHXRL,Sequência da Dz7,2023/07/13,149,38344
TRASHXRL,Sequência da Dz7,2023/07/20,99,45715
TRASHXRL,Sequência da Dz7,2023/07/27,87,47508
TRASHXRL,Sequência da Dz7,2023/08/03,96,46437
TRASHXRL,Sequência da Dz7,2023/08/10,85,45753
TRASHXRL,Sequência da Dz7,2023/08/17,93,45684
TRASHXRL,Sequência da Dz7,2023/08/24,106,43295
TRASHXRL,Sequência da Dz7,2023/08/31,109,41883
TRASHXRL,Sequência da Dz7,2023/09/07,118,39259
TRASHXRL,Sequência da Dz7,2023/09/14,117,41758
TRASHXRL,Sequência da Dz7,2023/09/21,126,40126
TRASHXRL,Sequência da Dz7,2023/09/28,150,37453
TRASHXRL,Sequência da Dz7,2023/10/05,171,35403
TRASHXRL,Sequência da Dz7,2023/10/12,184,34845
TRASHXRL,Sequência da Dz7,2023/10/19,190,34087
TRASHXRL,Sequência da Dz7,2023/10/26,184,35491
girl in red,we fell in love in october,2021/10/07,193,23820
girl in red,we fell in love in october,2021/10/14,196,23629
girl in red,we fell in love in october,2022/10/06,111,37127
girl in red,we fell in love in october,2022/10/13,116,35296
girl in red,we fell in love in october,2022/10/20,153,31584
girl in red,we fell in love in october,2022/10/27,196,29116
girl in red,we fell in love in october,2022/11/03,189,31162
girl in red,we fell in love in october,2023/10/05,54,55686
girl in red,we fell in love in october,2023/10/12,72,49893
girl in red,we fell in love in october,2023/10/19,108,43940
girl in red,we fell in love in october,2023/10/26,123,41413
girl in red,we fell in love in october,2023/11/02,152,37986
girl in red,we fell in love in october,2024/10/03,128,49782
girl in red,we fell in love in october,2024/10/10,78,60350
girl in red,we fell in love in october,2024/10/17,132,48543
girl in red,we fell in love in october,2024/10/24,155,43500
girl in red,we fell in love in october,2024/10/31,156,44051
girl in red,we fell in love in october,2024/11/07,185,39455
PHARAOH,Без ключа,2020/07/16,124,3018
PHARAOH,Без ключа,2020/07/23,102,17429
PHARAOH,Без ключа,2020/07/30,82,16287
PHARAOH,Без ключа,2020/08/06,74,17315
PHARAOH,Без ключа,2020/08/13,92,15054
PHARAOH,Без ключа,2020/08/20,93,15569
PHARAOH,Без ключа,2020/08/27,90,15130
PHARAOH,Без ключа,2020/09/03,90,15243
PHARAOH,Без ключа,2020/09/10,100,15392
PHARAOH,Без ключа,2020/09/17,94,15606
PHARAOH,Без ключа,2020/09/24,87,16439
PHARAOH,Без ключа,2020/10/01,103,16186
PHARAOH,Без ключа,2020/10/08,98,15951
PHARAOH,Без ключа,2020/10/15,93,16601
PHARAOH,Без ключа,2020/10/22,79,17848
PHARAOH,Без ключа,2020/10/29,94,17124
PHARAOH,Без ключа,2020/11/05,100,16230
PHARAOH,Без ключа,2020/11/12,107,15714
PHARAOH,Без ключа,2020/11/19,135,15719
PHARAOH,Без ключа,2020/11/26,137,15621
PHARAOH,Без ключа,2020/12/03,122,16146
PHARAOH,Без ключа,2020/12/10,130,16102
PHARAOH,Без ключа,2020/12/17,137,15667
PHARAOH,Без ключа,2020/12/24,134,16757
PHARAOH,Без ключа,2020/12/31,143,16906
PHARAOH,Без ключа,2021/01/07,131,15331
PHARAOH,Без ключа,2021/01/14,122,16782
PHARAOH,Без ключа,2021/01/21,139,16421
PHARAOH,Без ключа,2021/01/28,143,16031
PHARAOH,Без ключа,2021/02/04,159,15761
PHARAOH,Без ключа,2021/02/11,156,16131
PHARAOH,Без ключа,2021/02/18,180,15240
PHARAOH,Без ключа,2021/02/25,172,16025
PHARAOH,Без ключа,2021/03/04,187,16039
PHARAOH,Без ключа,2021/03/11,150,17562
PHARAOH,Без ключа,2021/03/18,165,17272
PHARAOH,Без ключа,2021/03/25,173,17338
PHARAOH,Без ключа,2021/09/16,190,23671
PHARAOH,Без ключа,2021/09/23,109,31358
PHARAOH,Без ключа,2021/09/30,125,29282
PHARAOH,Без ключа,2021/10/07,150,27274
PHARAOH,Без ключа,2021/10/14,186,24083
ONIMXRU,PSYCHO CRUISE,2022/12/01,139,29304
ONIMXRU,PSYCHO CRUISE,2022/12/08,157,28969
ONIMXRU,PSYCHO CRUISE,2022/12/15,165,28890
ONIMXRU,PSYCHO CRUISE,2022/12/22,183,28053
ONIMXRU,PSYCHO CRUISE,2022/12/29,131,36679
ONIMXRU,PSYCHO CRUISE,2023/01/05,127,37285
ONIMXRU,PSYCHO CRUISE,2023/01/12,123,34338
ONIMXRU,PSYCHO CRUISE,2023/01/19,116,33898
ONIMXRU,PSYCHO CRUISE,2023/01/26,103,37769
ONIMXRU,PSYCHO CRUISE,2023/02/02,124,35598
ONIMXRU,PSYCHO CRUISE,2023/02/09,117,39394
ONIMXRU,PSYCHO CRUISE,2023/02/16,109,42062
ONIMXRU,PSYCHO CRUISE,2023/02/23,113,41466
ONIMXRU,PSYCHO CRUISE,2023/03/02,129,38180
ONIMXRU,PSYCHO CRUISE,2023/03/09,133,39733
ONIMXRU,PSYCHO CRUISE,2023/03/16,135,39561
ONIMXRU,PSYCHO CRUISE,2023/03/23,155,37765
ONIMXRU,PSYCHO CRUISE,2023/03/30,149,38143
ONIMXRU,PSYCHO CRUISE,2023/04/06,160,36904
ONIMXRU,PSYCHO CRUISE,2023/04/13,172,36102
BAH.ROMA,На глибині,2024/12/19,36,80668
BAH.ROMA,На глибині,2024/12/26,44,75813
BAH.ROMA,На глибині,2025/01/02,51,67629
BAH.ROMA,На глибині,2025/01/09,60,60463
BAH.ROMA,На глибині,2025/01/16,66,58615
BAH.ROMA,На глибині,2025/01/23,64,58135
BAH.ROMA,На глибині,2025/01/30,94,48946
BAH.ROMA,На глибині,2025/02/06,121,45880
BAH.ROMA,На глибині,2025/02/13,104,48861
BAH.ROMA,На глибині,2025/02/20,99,50048
BAH.ROMA,На глибині,2025/02/27,127,44045
BAH.ROMA,На глибині,2025/03/06,152,39511
BAH.ROMA,На глибині,2025/03/13,164,39303
Valentin Strykalo,92,2024/04/18,168,44006
Valentin Strykalo,92,2024/04/25,153,45245
Valentin Strykalo,92,2024/05/02,142,48040
Valentin Strykalo,92,2024/05/09,129,48492
Valentin Strykalo,92,2024/05/16,158,45123
Valentin Strykalo,92,2024/05/23,178,41657
Valentin Strykalo,92,2024/05/30,132,47698
Valentin Strykalo,92,2024/06/06,147,43196
Valentin Strykalo,92,2024/06/13,146,44430
Valentin Strykalo,92,2024/06/20,188,39553
Valentin Strykalo,92,2024/06/27,175,39626
Valentin Strykalo,92,2025/01/30,200,37825
Valentin Strykalo,92,2025/02/13,198,38493
Valentin Strykalo,92,2025/02/27,190,37783
Valentin Strykalo,92,2025/03/06,169,37800
Valentin Strykalo,92,2025/03/13,174,38083
Valentin Strykalo,92,2025/03/27,174,39347
Max Korzh,Тепло,2020/08/13,34,25338
Max Korzh,Тепло,2020/08/20,8,44462
Max Korzh,Тепло,2020/08/27,11,40891
Max Korzh,Тепло,2020/09/03,11,37304
Max Korzh,Тепло,2020/09/10,21,32155
Max Korzh,Тепло,2020/09/17,27,30114
Max Korzh,Тепло,2020/09/24,29,28756
Max Korzh,Тепло,2020/10/01,37,26836
Max Korzh,Тепло,2020/10/08,38,26996
Max Korzh,Тепло,2020/10/15,32,29199
Max Korzh,Тепло,2020/10/22,28,31146
Max Korzh,Тепло,2020/10/29,41,29054
Max Korzh,Тепло,2020/11/05,44,25788
Max Korzh,Тепло,2020/11/12,44,25245
Max Korzh,Тепло,2020/11/19,64,22536
Max Korzh,Тепло,2020/11/26,70,22310
Max Korzh,Тепло,2020/12/03,57,21808
Max Korzh,Тепло,2020/12/10,68,21507
Max Korzh,Тепло,2020/12/17,80,20053
Max Korzh,Тепло,2020/12/24,94,20305
Max Korzh,Тепло,2020/12/31,109,19767
Max Korzh,Тепло,2021/01/07,111,16627
Max Korzh,Тепло,2021/01/14,97,18873
Max Korzh,Тепло,2021/01/21,116,17398
Max Korzh,Тепло,2021/01/28,134,16445
Max Korzh,Тепло,2021/02/04,148,16260
Max Korzh,Тепло,2021/02/11,152,16235
Max Korzh,Тепло,2021/02/18,162,15914
Max Korzh,Тепло,2021/02/25,185,15547
Oliver Tree,Life Goes On,2021/09/16,44,48229
Oliver Tree,Life Goes On,2021/09/23,10,77740
Oliver Tree,Life Goes On,2021/09/30,10,78081
Oliver Tree,Life Goes On,2021/10/07,11,72178
Oliver Tree,Life Goes On,2021/10/14,19,65416
Oliver Tree,Life Goes On,2021/10/21,23,58311
Oliver Tree,Life Goes On,2021/10/28,44,53321
Oliver Tree,Life Goes On,2021/11/04,52,48222
Oliver Tree,Life Goes On,2021/11/11,64,43032
Oliver Tree,Life Goes On,2021/11/18,83,38761
Oliver Tree,Life Goes On,2021/11/25,92,36933
Oliver Tree,Life Goes On,2021/12/02,118,34080
Oliver Tree,Life Goes On,2021/12/09,164,31725
Oliver Tree,Life Goes On,2021/12/16,197,28561
H8.HOOD,PHANTOM,2022/08/04,37,60544
H8.HOOD,PHANTOM,2022/08/11,20,80392
H8.HOOD,PHANTOM,2022/08/18,16,82401
H8.HOOD,PHANTOM,2022/08/25,28,70322
H8.HOOD,PHANTOM,2022/09/01,34,66750
H8.HOOD,PHANTOM,2022/09/08,38,61059
H8.HOOD,PHANTOM,2022/09/15,46,55732
H8.HOOD,PHANTOM,2022/09/22,58,48728
H8.HOOD,PHANTOM,2022/09/29,78,43141
H8.HOOD,PHANTOM,2022/10/06,93,39956
H8.HOOD,PHANTOM,2022/10/13,101,37219
H8.HOOD,PHANTOM,2022/10/20,122,34957
H8.HOOD,PHANTOM,2022/10/27,153,32362
УННВ,Без даты,2021/02/25,118,18716
УННВ,Без даты,2021/03/11,200,15297
УННВ,Без даты,2021/03/18,176,16632
УННВ,Без даты,2021/04/01,186,16803
УННВ,Без даты,2021/04/22,194,16926
УННВ,Без даты,2021/04/29,179,17427
УННВ,Без даты,2021/05/06,161,18447
УННВ,Без даты,2021/05/13,137,19641
УННВ,Без даты,2021/05/20,127,20887
УННВ,Без даты,2021/05/27,129,23129
УННВ,Без даты,2021/06/03,143,22672
УННВ,Без даты,2021/06/10,131,24056
УННВ,Без даты,2021/06/17,109,25302
УННВ,Без даты,2021/06/24,88,26721
УННВ,Без даты,2021/07/01,84,27337
УННВ,Без даты,2021/07/08,90,28069
УННВ,Без даты,2021/07/15,82,31405
УННВ,Без даты,2021/07/22,89,31357
УННВ,Без даты,2021/07/29,99,29708
УННВ,Без даты,2021/08/05,106,28603
УННВ,Без даты,2021/08/12,122,26828
УННВ,Без даты,2021/08/19,139,26205
УННВ,Без даты,2021/08/26,140,25401
УННВ,Без даты,2021/09/02,159,24618
УННВ,Без даты,2021/09/09,160,24700
УННВ,Без даты,2021/09/16,153,26429
УННВ,Без даты,2021/09/23,162,25932
УННВ,Без даты,2021/09/30,168,25540
УННВ,Без даты,2021/10/07,199,23563
УННВ,Без даты,2021/10/14,197,23623
XXXTENTACION,Jocelyn Flores,2020/07/16,100,3403
XXXTENTACION,Jocelyn Flores,2020/07/23,144,15214
XXXTENTACION,Jocelyn Flores,2020/07/30,171,11204
XXXTENTACION,Jocelyn Flores,2020/08/06,169,11342
XXXTENTACION,Jocelyn Flores,2020/08/13,180,10864
XXXTENTACION,Jocelyn Flores,2020/08/20,194,10244
XXXTENTACION,Jocelyn Flores,2020/08/27,180,10631
XXXTENTACION,Jocelyn Flores,2020/09/03,199,10153
XXXTENTACION,Jocelyn Flores,2020/09/10,195,10695
XXXTENTACION,Jocelyn Flores,2020/09/17,186,11257
XXXTENTACION,Jocelyn Flores,2020/10/29,199,11916
XXXTENTACION,Jocelyn Flores,2020/11/05,157,12825
XXXTENTACION,Jocelyn Flores,2020/11/12,133,14108
XXXTENTACION,Jocelyn Flores,2020/11/19,163,13631
XXXTENTACION,Jocelyn Flores,2020/11/26,160,14450
XXXTENTACION,Jocelyn Flores,2020/12/03,147,14969
XXXTENTACION,Jocelyn Flores,2020/12/10,133,15742
XXXTENTACION,Jocelyn Flores,2020/12/17,143,15267
XXXTENTACION,Jocelyn Flores,2020/12/24,156,15508
XXXTENTACION,Jocelyn Flores,2020/12/31,187,14876
XXXTENTACION,Jocelyn Flores,2021/01/07,147,14518
XXXTENTACION,Jocelyn Flores,2021/01/14,127,16502
XXXTENTACION,Jocelyn Flores,2021/01/21,110,17644
XXXTENTACION,Jocelyn Flores,2021/01/28,114,17905
XXXTENTACION,Jocelyn Flores,2021/02/04,123,18023
XXXTENTACION,Jocelyn Flores,2021/02/11,139,17604
XXXTENTACION,Jocelyn Flores,2021/02/18,145,17091
XXXTENTACION,Jocelyn Flores,2021/02/25,132,18310
XXXTENTACION,Jocelyn Flores,2021/03/04,135,18809
XXXTENTACION,Jocelyn Flores,2021/03/11,125,18715
XXXTENTACION,Jocelyn Flores,2021/03/18,136,18766
XXXTENTACION,Jocelyn Flores,2021/03/25,149,19076
XXXTENTACION,Jocelyn Flores,2021/04/01,136,19600
XXXTENTACION,Jocelyn Flores,2021/04/08,124,20874
XXXTENTACION,Jocelyn Flores,2021/04/15,133,19812
XXXTENTACION,Jocelyn Flores,2021/04/22,128,20219
XXXTENTACION,Jocelyn Flores,2021/04/29,132,19877
XXXTENTACION,Jocelyn Flores,2021/05/06,157,18536
XXXTENTACION,Jocelyn Flores,2021/05/13,158,18431
XXXTENTACION,Jocelyn Flores,2021/05/20,171,18288
XXXTENTACION,Jocelyn Flores,2021/06/03,195,18914
XXXTENTACION,Jocelyn Flores,2021/06/24,187,18529
XXXTENTACION,Jocelyn Flores,2021/07/01,198,18178
XXXTENTACION,Jocelyn Flores,2021/07/08,195,18346
XXXTENTACION,Jocelyn Flores,2022/03/10,192,19790
kostromin,Моя голова винтом,2021/02/04,49,26984
kostromin,Моя голова винтом,2021/02/11,1,90459
kostromin,Моя голова винтом,2021/02/18,1,96479
kostromin,Моя голова винтом,2021/02/25,3,79798
kostromin,Моя голова винтом,2021/03/04,6,67949
kostromin,Моя голова винтом,2021/03/11,10,56413
kostromin,Моя голова винтом,2021/03/18,23,46212
kostromin,Моя голова винтом,2021/03/25,33,41234
kostromin,Моя голова винтом,2021/04/01,37,36310
kostromin,Моя голова винтом,2021/04/08,52,32400
kostromin,Моя голова винтом,2021/04/15,64,28067
kostromin,Моя голова винтом,2021/04/22,77,25047
kostromin,Моя голова винтом,2021/04/29,112,22157
kostromin,Моя голова винтом,2021/05/06,136,20264
kostromin,Моя голова винтом,2021/05/13,114,21159
kostromin,Моя голова винтом,2021/05/20,158,18960
Trippie Redd,Miss The Rage,2021/05/13,8,71054
Trippie Redd,Miss The Rage,2021/05/20,24,50961
Trippie Redd,Miss The Rage,2021/05/27,60,37260
Trippie Redd,Miss The Rage,2021/06/03,84,32292
Trippie Redd,Miss The Rage,2021/06/10,80,31714
Trippie Redd,Miss The Rage,2021/06/17,84,30195
Trippie Redd,Miss The Rage,2021/06/24,83,27449
Trippie Redd,Miss The Rage,2021/07/01,93,26534
Trippie Redd,Miss The Rage,2021/07/08,85,28809
Trippie Redd,Miss The Rage,2021/07/15,96,28326
Trippie Redd,Miss The Rage,2021/07/22,105,27953
Trippie Redd,Miss The Rage,2021/07/29,106,28385
Trippie Redd,Miss The Rage,2021/08/05,105,28909
Trippie Redd,Miss The Rage,2021/08/12,112,28012
Trippie Redd,Miss The Rage,2021/08/19,130,26789
Trippie Redd,Miss The Rage,2021/08/26,93,30588
Trippie Redd,Miss The Rage,2021/09/02,148,25430
Trippie Redd,Miss The Rage,2021/09/09,159,24763
Trippie Redd,Miss The Rage,2021/09/16,158,26000
Trippie Redd,Miss The Rage,2021/09/23,169,25532
Trippie Redd,Miss The Rage,2021/09/30,182,24808
Trippie Redd,Miss The Rage,2021/10/07,194,23800
Trippie Redd,Miss The Rage,2021/10/14,188,24030
Justin Bieber,Peaches,2021/03/25,30,42176
Justin Bieber,Peaches,2021/04/01,25,44773
Justin Bieber,Peaches,2021/04/08,21,48547
Justin Bieber,Peaches,2021/04/15,14,50432
Justin Bieber,Peaches,2021/04/22,16,48080
Justin Bieber,Peaches,2021/04/29,16,47353
Justin Bieber,Peaches,2021/05/06,22,46096
Justin Bieber,Peaches,2021/05/13,24,45258
Justin Bieber,Peaches,2021/05/20,38,38519
Justin Bieber,Peaches,2021/05/27,72,33319
Justin Bieber,Peaches,2021/06/03,97,28953
Justin Bieber,Peaches,2021/06/10,103,27272
Justin Bieber,Peaches,2021/06/17,124,23893
Justin Bieber,Peaches,2021/06/24,115,23448
Justin Bieber,Peaches,2021/07/01,124,23125
Justin Bieber,Peaches,2021/07/08,123,23652
Justin Bieber,Peaches,2021/07/15,126,23702
Justin Bieber,Peaches,2021/07/22,149,22675
Justin Bieber,Peaches,2021/07/29,177,22733
Justin Bieber,Peaches,2021/08/05,162,22633
Justin Bieber,Peaches,2021/08/12,181,21675
Black Sabbath,Paranoid,2023/05/25,188,34674
Black Sabbath,Paranoid,2023/06/29,176,36461
Black Sabbath,Paranoid,2023/07/06,180,35372
Black Sabbath,Paranoid,2023/07/13,179,36420
Black Sabbath,Paranoid,2023/07/27,178,36305
Black Sabbath,Paranoid,2023/08/03,198,35893
Black Sabbath,Paranoid,2023/08/10,149,37735
Black Sabbath,Paranoid,2023/08/17,132,41196
Black Sabbath,Paranoid,2023/08/24,128,40392
Black Sabbath,Paranoid,2023/08/31,128,39840
Black Sabbath,Paranoid,2023/09/07,115,39900
Black Sabbath,Paranoid,2023/09/14,121,41192
Black Sabbath,Paranoid,2023/09/21,124,40239
Black Sabbath,Paranoid,2023/09/28,124,40613
Black Sabbath,Paranoid,2023/10/05,114,42282
Black Sabbath,Paranoid,2023/10/12,127,41284
Black Sabbath,Paranoid,2023/10/19,122,41933
Black Sabbath,Paranoid,2023/10/26,124,41312
METAN,Шнурки,2021/11/04,168,27339
METAN,Шнурки,2021/11/11,181,25791
METAN,Шнурки,2021/11/18,139,29982
METAN,Шнурки,2021/11/25,158,28169
METAN,Шнурки,2021/12/02,190,26631
METAN,Шнурки,2021/12/09,168,31266
METAN,Шнурки,2021/12/16,80,41390
METAN,Шнурки,2021/12/23,84,44181
METAN,Шнурки,2021/12/30,95,42508
METAN,Шнурки,2022/01/06,69,43735
METAN,Шнурки,2022/01/13,73,41642
METAN,Шнурки,2022/01/20,87,43309
METAN,Шнурки,2022/01/27,101,41127
METAN,Шнурки,2022/02/03,102,40800
METAN,Шнурки,2022/02/10,113,38991
METAN,Шнурки,2022/02/17,151,36320
METAN,Шнурки,2022/02/24,145,33585
METAN,Шнурки,2022/03/03,123,21048
METAN,Шнурки,2022/03/10,161,21501
METAN,Шнурки,2022/03/17,171,21439
METAN,Шнурки,2022/03/24,200,20789
Toxi$,DANTE,2023/06/15,190,35224
Toxi$,DANTE,2023/07/13,199,34711
Toxi$,DANTE,2023/07/20,108,43236
Toxi$,DANTE,2023/07/27,78,49044
Toxi$,DANTE,2023/08/03,84,48715
Toxi$,DANTE,2023/08/10,88,45111
Toxi$,DANTE,2023/08/17,110,43075
Toxi$,DANTE,2023/08/24,127,40406
Toxi$,DANTE,2023/08/31,129,39627
Toxi$,DANTE,2023/09/07,129,37871
Toxi$,DANTE,2023/09/14,151,37726
Toxi$,DANTE,2023/09/21,175,35114
Toxi$,DANTE,2023/09/28,162,35782
Toxi$,DANTE,2024/08/01,124,46791
Toxi$,DANTE,2024/08/08,140,45022
Toxi$,DANTE,2024/08/15,172,42469
Toxi$,DANTE,2024/08/22,196,38935
MAYOT,Лилия (prod. by DooMee),2021/01/07,93,17946
MAYOT,Лилия (prod. by DooMee),2021/01/14,66,22487
MAYOT,Лилия (prod. by DooMee),2021/01/21,61,23612
MAYOT,Лилия (prod. by DooMee),2021/01/28,56,24363
MAYOT,Лилия (prod. by DooMee),2021/02/04,52,26076
MAYOT,Лилия (prod. by DooMee),2021/02/11,57,26062
MAYOT,Лилия (prod. by DooMee),2021/02/18,58,26208
MAYOT,Лилия (prod. by DooMee),2021/02/25,62,25908
MAYOT,Лилия (prod. by DooMee),2021/03/04,54,29654
MAYOT,Лилия (prod. by DooMee),2021/03/11,49,30967
MAYOT,Лилия (prod. by DooMee),2021/03/18,48,31949
MAYOT,Лилия (prod. by DooMee),2021/03/25,49,31568
MAYOT,Лилия (prod. by DooMee),2021/04/01,57,29859
MAYOT,Лилия (prod. by DooMee),2021/04/08,65,28057
MAYOT,Лилия (prod. by DooMee),2021/04/15,85,24779
MAYOT,Лилия (prod. by DooMee),2021/04/22,94,23622
MAYOT,Лилия (prod. by DooMee),2021/04/29,103,22801
MAYOT,Лилия (prod. by DooMee),2021/05/06,105,22116
MAYOT,Лилия (prod. by DooMee),2021/05/13,98,22522
MAYOT,Лилия (prod. by DooMee),2021/05/20,81,24731
MAYOT,Лилия (prod. by DooMee),2021/05/27,112,24682
MAYOT,Лилия (prod. by DooMee),2021/06/03,121,25165
MAYOT,Лилия (prod. by DooMee),2021/06/10,123,24612
MAYOT,Лилия (prod. by DooMee),2021/06/17,140,22731
MAYOT,Лилия (prod. by DooMee),2021/06/24,144,20709
